@RELATION svm1
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {laugh,no-laugh}

@DATA
0.075860,0.047533,2.995640,0.141783,0.171883,0.353828,0.015585,0.103137,-24.838579,2.221460,-0.703607,0.130934,0.067226,-0.090730,-0.138786,-0.214388,-0.308389,-0.124655,-0.447019,-0.164710,-0.308911,0.032848,0.007196,0.036761,0.026074,0.018460,0.016745,0.013709,0.007897,0.005983,0.011729,0.016010,0.009242,0.027210,0.087165,0.035809,0.471554,0.081405,0.042828,0.479566,0.011089,0.125710,2.547419,0.773823,0.916565,0.530293,0.412399,0.369032,0.282831,0.343876,0.285378,0.304934,0.313447,0.321434,0.396353,0.043401,0.012997,0.037967,0.033218,0.028330,0.025848,0.016670,0.012233,0.009466,0.016131,0.018793,0.013755,0.015655,no-laugh
0.067924,0.015521,2.917732,0.130288,0.162464,0.479746,0.020446,0.097213,-28.058728,2.459239,-0.138086,-0.152611,-0.542934,0.211418,-0.053655,0.005344,-0.053272,-0.017321,-0.017009,0.049583,-0.005425,0.013130,0.009427,0.021025,0.015382,0.022805,0.021731,0.025753,0.005287,0.012602,0.016271,0.019161,0.009797,0.022443,0.057241,0.019482,0.489268,0.057647,0.035441,0.569289,0.015391,0.101868,3.305412,0.885529,0.791411,0.443375,0.527810,0.360277,0.351602,0.286566,0.264817,0.262064,0.210826,0.216532,0.235856,0.015793,0.016364,0.020224,0.022943,0.026602,0.030199,0.029179,0.009998,0.019654,0.018101,0.024893,0.017523,0.012197,no-laugh
0.100507,0.007465,2.920345,0.175522,0.181787,0.889660,0.010374,0.168331,-26.815464,1.826172,0.313260,0.121230,-0.079145,0.146458,-0.321807,-0.185416,-0.060005,0.063360,-0.090262,0.101776,-0.006085,0.017078,0.003752,0.026159,0.016177,0.027435,0.020790,0.026088,0.003142,0.010138,0.011483,0.018866,0.005385,0.019355,0.070939,0.007440,0.380807,0.071027,0.034074,0.680219,0.008150,0.140624,2.363435,0.953420,0.830795,0.428598,0.381795,0.345546,0.345825,0.280314,0.270184,0.207968,0.224238,0.199502,0.225815,0.022919,0.005066,0.026997,0.020672,0.030240,0.028350,0.025249,0.004835,0.011955,0.009449,0.018379,0.006631,0.012707,no-laugh
0.098562,0.007121,2.927247,0.181102,0.205493,0.699952,0.012101,0.155781,-27.743855,2.569980,0.337272,0.181529,-0.133451,0.037089,0.047287,-0.015337,0.025751,0.068004,-0.008896,0.030549,0.040798,0.016306,0.006407,0.045465,0.016092,0.027001,0.010210,0.020355,0.002479,0.011108,0.014780,0.031229,0.004180,0.021558,0.100070,0.008040,0.371802,0.103062,0.043198,0.802335,0.009298,0.188933,2.431465,1.118462,0.762901,0.526683,0.400783,0.348947,0.324659,0.284947,0.246429,0.240194,0.193564,0.213644,0.192512,0.018342,0.010423,0.035911,0.020966,0.026608,0.011138,0.017512,0.003953,0.012973,0.015656,0.030015,0.004869,0.012071,no-laugh
0.093143,0.009886,3.035054,0.182344,0.195985,0.710606,0.011246,0.156056,-26.744788,2.255944,-0.073897,-0.049193,-0.299729,0.170965,-0.122300,-0.001806,-0.128728,-0.079433,-0.065000,0.078092,0.050942,0.014551,0.007220,0.025428,0.027816,0.029742,0.018423,0.023323,0.003327,0.008769,0.013385,0.011787,0.005173,0.021968,0.087528,0.013965,0.308563,0.094327,0.038490,0.707375,0.006455,0.164343,2.101688,0.825602,0.999292,0.480467,0.557372,0.338341,0.309018,0.260828,0.268745,0.255988,0.219019,0.198855,0.181779,0.019742,0.010467,0.030067,0.036068,0.029650,0.025218,0.021444,0.006368,0.014181,0.013114,0.014281,0.006980,0.011558,no-laugh
0.113952,0.012998,3.120590,0.201639,0.195632,0.930099,0.010036,0.182438,-25.396135,1.161029,-0.701080,-0.359188,-0.241947,0.042372,-0.182720,-0.181941,-0.020446,-0.290742,-0.208954,-0.136577,-0.219153,0.019230,0.012810,0.022932,0.017496,0.012266,0.013236,0.008815,0.005350,0.007669,0.008700,0.012587,0.010057,0.019301,0.093059,0.008883,0.285134,0.083964,0.030137,0.673006,0.007647,0.157263,1.638110,0.767539,0.735352,0.531207,0.495827,0.438867,0.359528,0.343567,0.352651,0.368840,0.436447,0.402216,0.420832,0.026218,0.016913,0.027352,0.025066,0.020094,0.022614,0.014709,0.009932,0.011904,0.013691,0.019710,0.018141,0.012811,no-laugh
0.116854,0.032590,2.912735,0.192468,0.185620,0.740732,0.013973,0.180806,-25.559988,1.953166,-0.226429,0.189101,0.065605,0.045505,-0.076027,-0.151861,-0.149007,-0.131420,-0.255503,-0.113034,-0.254739,0.026220,0.006713,0.033199,0.021826,0.019067,0.009084,0.015151,0.003334,0.006386,0.013886,0.021166,0.005480,0.022276,0.116432,0.030205,0.498891,0.109005,0.040338,0.742996,0.010354,0.193037,2.672936,0.882979,0.961478,0.545297,0.419923,0.397372,0.274671,0.305453,0.285860,0.340291,0.366267,0.306498,0.346106,0.036826,0.009677,0.038645,0.030706,0.025493,0.014392,0.017471,0.006193,0.009592,0.019929,0.022596,0.008569,0.013580,no-laugh
0.069503,0.011401,2.966854,0.140129,0.175717,0.536567,0.013958,0.103900,-27.769960,2.026367,-0.178041,-0.318446,-0.274931,0.117495,-0.124055,-0.033205,-0.148965,-0.065673,-0.139339,0.088900,-0.049138,0.019902,0.006341,0.028009,0.017713,0.019382,0.026344,0.022253,0.004950,0.008480,0.014595,0.020748,0.010274,0.024470,0.055163,0.015808,0.373963,0.061927,0.039680,0.539590,0.009076,0.103631,3.177050,0.960475,0.783753,0.484648,0.419205,0.377270,0.349348,0.330364,0.424558,0.340390,0.300067,0.297270,0.326140,0.025399,0.008413,0.030763,0.027294,0.023911,0.038115,0.026350,0.008997,0.011176,0.017149,0.025186,0.015491,0.012752,no-laugh
0.059875,0.016780,2.978236,0.125438,0.160500,0.437346,0.018954,0.088950,-28.069219,2.423678,-0.291416,-0.191360,-0.536448,0.120853,-0.075644,0.058461,-0.062495,-0.004683,-0.074759,-0.006019,0.004737,0.017087,0.009105,0.026113,0.017068,0.021350,0.021124,0.020671,0.003596,0.011941,0.018472,0.019102,0.012910,0.023600,0.037707,0.019570,0.338035,0.042648,0.032121,0.417715,0.014237,0.072031,2.879015,0.896581,0.960163,0.460517,0.493400,0.422579,0.311119,0.311584,0.288010,0.247117,0.255109,0.233387,0.229444,0.020387,0.014355,0.032194,0.021513,0.026154,0.030754,0.021666,0.005561,0.018014,0.021953,0.022864,0.017569,0.011928,no-laugh
0.093261,0.008211,2.881847,0.161635,0.174991,0.751188,0.010098,0.144544,-26.209499,1.895716,0.063567,0.196105,-0.099308,0.088056,-0.227115,-0.158419,-0.078792,0.064155,-0.048559,0.041087,0.019515,0.015907,0.004375,0.028309,0.018664,0.023299,0.016958,0.021544,0.004237,0.011730,0.013267,0.018552,0.008165,0.018338,0.069679,0.007353,0.388235,0.072346,0.041731,0.659287,0.007385,0.129925,2.377510,0.935971,0.867509,0.477222,0.444882,0.315255,0.343447,0.262564,0.257543,0.189380,0.224722,0.225059,0.219270,0.017548,0.005269,0.030743,0.027795,0.025686,0.023167,0.018172,0.006558,0.012504,0.012552,0.018202,0.009903,0.012096,no-laugh
0.075175,0.011106,2.895505,0.159460,0.197484,0.546017,0.012219,0.111725,-26.683271,2.572722,0.586433,0.127421,-0.220356,0.233535,-0.060251,0.019057,0.046790,0.063554,-0.082541,0.138067,-0.020420,0.019581,0.004910,0.051120,0.014283,0.021653,0.011322,0.024650,0.002273,0.010192,0.018165,0.042710,0.006215,0.024654,0.078196,0.010486,0.300662,0.089779,0.045694,0.685574,0.008963,0.155697,2.324659,0.950853,0.816441,0.436364,0.459676,0.374431,0.342429,0.335367,0.288730,0.233269,0.231339,0.185039,0.193959,0.018627,0.008126,0.039079,0.018323,0.021328,0.013712,0.023970,0.004207,0.011251,0.018099,0.034224,0.008471,0.011387,no-laugh
0.080188,0.011059,2.931820,0.141033,0.154582,0.652118,0.012020,0.124788,-26.812506,1.548617,-0.658677,-0.463502,-0.381798,-0.013239,-0.112178,0.040519,-0.146386,-0.172889,-0.240119,-0.053518,-0.101718,0.018390,0.011760,0.018605,0.017085,0.017735,0.017113,0.011574,0.006408,0.008503,0.011758,0.013782,0.010411,0.018516,0.053126,0.015396,0.387212,0.042813,0.028097,0.475966,0.007549,0.093361,2.602328,0.780492,0.911888,0.549646,0.494988,0.435956,0.324276,0.345944,0.367631,0.358829,0.334897,0.354339,0.358736,0.026702,0.015609,0.020499,0.021718,0.023260,0.024673,0.013765,0.009832,0.011429,0.015954,0.016584,0.014170,0.010031,no-laugh
0.045378,0.035194,3.215180,0.113629,0.157118,0.212317,0.007355,0.066425,-24.036092,2.156274,-0.513905,0.391421,-0.120005,-0.088402,0.184529,-0.125038,-0.282082,-0.154395,-0.003141,0.081849,-0.022790,0.023614,0.010280,0.038482,0.015041,0.014679,0.020151,0.019146,0.002044,0.003575,0.013345,0.020514,0.004091,0.024671,0.011250,0.014003,0.083429,0.021677,0.027009,0.124613,0.005320,0.018877,0.839021,0.443027,0.379569,0.258421,0.270892,0.265588,0.228707,0.217841,0.221538,0.198189,0.206273,0.218499,0.227552,0.028088,0.011667,0.027553,0.019048,0.014008,0.018427,0.013373,0.002797,0.004718,0.009510,0.018679,0.007042,0.009880,no-laugh
0.065666,0.012760,2.888511,0.131139,0.168179,0.456689,0.017281,0.089731,-27.210924,2.155718,-0.264986,-0.386770,-0.309660,0.074648,-0.136262,0.019299,-0.154976,-0.103758,-0.181656,-0.052048,-0.136716,0.023424,0.007785,0.022444,0.017361,0.018887,0.015588,0.018213,0.003133,0.010341,0.016945,0.024660,0.012313,0.022238,0.050541,0.017464,0.442145,0.053616,0.036250,0.472090,0.009921,0.081965,2.445111,0.987109,0.928348,0.515571,0.457080,0.340469,0.351611,0.316561,0.308666,0.330512,0.310409,0.316744,0.357412,0.029106,0.012231,0.027481,0.025095,0.025116,0.019519,0.021977,0.005505,0.015325,0.021068,0.028157,0.018672,0.011209,no-laugh
0.071379,0.011306,2.985033,0.136327,0.165981,0.518021,0.020879,0.102750,-29.066686,2.284371,-0.507979,-0.212742,-0.394326,0.087982,-0.126242,0.077269,-0.046372,-0.013234,-0.095771,-0.051189,-0.057757,0.016687,0.008793,0.025055,0.015072,0.019360,0.015345,0.019104,0.004757,0.008237,0.017649,0.023630,0.009551,0.021893,0.061869,0.013693,0.423243,0.057697,0.033282,0.594634,0.016109,0.104987,3.825252,1.148374,0.856766,0.554013,0.476375,0.353864,0.341921,0.279076,0.298057,0.288043,0.286720,0.277653,0.316507,0.022862,0.013597,0.029405,0.023897,0.029299,0.023239,0.025124,0.008311,0.012109,0.020870,0.030587,0.013622,0.012559,no-laugh
0.112248,0.007856,3.004955,0.188252,0.191106,0.941468,0.007917,0.186169,-27.455513,1.786178,0.117658,0.149223,-0.040561,0.057770,-0.179897,-0.135512,-0.080902,0.041159,-0.000638,0.072393,0.016859,0.013190,0.003699,0.023990,0.014718,0.023326,0.016510,0.025069,0.003832,0.012922,0.012134,0.025419,0.006515,0.016540,0.063347,0.007333,0.294888,0.066333,0.036297,0.602910,0.004989,0.131228,2.231204,0.850981,0.606169,0.413830,0.396695,0.318672,0.290287,0.230468,0.240496,0.222971,0.216124,0.214803,0.228254,0.012170,0.003569,0.024199,0.018320,0.020827,0.017623,0.021412,0.005351,0.014256,0.010772,0.021419,0.006545,0.008705,no-laugh
0.088874,0.009608,2.970601,0.182022,0.209544,0.721268,0.009364,0.157706,-28.133633,2.382383,0.326741,0.194961,-0.154812,0.091805,-0.043608,-0.012774,-0.065243,0.075042,0.010029,0.112901,0.088059,0.015941,0.004059,0.038438,0.014196,0.025042,0.016614,0.033799,0.002776,0.009357,0.012237,0.043687,0.004258,0.023811,0.078600,0.015598,0.317743,0.090917,0.042936,0.736904,0.006837,0.168128,2.802803,0.934720,0.774162,0.453967,0.389653,0.370363,0.336286,0.251018,0.266529,0.240623,0.202801,0.196889,0.186943,0.017413,0.005749,0.033790,0.015094,0.024576,0.017872,0.028133,0.004372,0.010604,0.011034,0.038644,0.004892,0.012180,no-laugh
0.096291,0.007792,2.909520,0.152626,0.156320,0.763650,0.012181,0.146250,-27.316315,1.777498,-0.291235,-0.458926,-0.480260,-0.030460,-0.086845,0.007860,-0.012380,0.008631,-0.094570,-0.014749,-0.123785,0.016283,0.011604,0.015054,0.012043,0.015025,0.014088,0.012917,0.003780,0.010521,0.018475,0.019135,0.012156,0.017383,0.070627,0.012605,0.368671,0.054409,0.028732,0.598506,0.007777,0.124520,2.411671,0.693593,0.811401,0.469678,0.487828,0.386981,0.320671,0.273849,0.289622,0.264512,0.250702,0.269246,0.281297,0.023326,0.018227,0.014529,0.015077,0.016627,0.018653,0.014597,0.004818,0.016191,0.021018,0.022945,0.017872,0.010236,no-laugh
0.101210,0.018193,3.195736,0.195484,0.203805,1.115738,0.003015,0.156700,-23.050109,0.462171,-0.154177,0.385079,-0.065322,0.316390,-0.204972,-0.181567,-0.187589,-0.003372,-0.027807,-0.039209,-0.099828,0.015669,0.004264,0.022786,0.016564,0.012648,0.006646,0.013685,0.006044,0.012469,0.008269,0.012402,0.004635,0.014522,0.021832,0.009067,0.116350,0.025932,0.016958,0.269894,0.001397,0.039500,0.608723,0.464950,0.302421,0.252668,0.257363,0.214859,0.200521,0.235036,0.213867,0.227147,0.222373,0.195753,0.213681,0.017250,0.003709,0.020456,0.016135,0.009883,0.007772,0.013177,0.008964,0.015876,0.006315,0.008975,0.003702,0.009501,no-laugh
0.117846,0.011912,3.091326,0.207685,0.202397,0.879365,0.008583,0.180013,-25.900874,1.496782,-0.527694,-0.273393,-0.164100,0.156790,-0.006820,-0.098319,0.085152,-0.158273,-0.123838,-0.055100,-0.214456,0.018083,0.006821,0.015759,0.011607,0.012422,0.010313,0.016744,0.003601,0.012442,0.012867,0.022109,0.012451,0.018522,0.099928,0.010784,0.272090,0.089999,0.032508,0.682453,0.005532,0.171130,1.987634,0.851887,0.703303,0.471649,0.487298,0.414069,0.321641,0.341756,0.279713,0.309143,0.266248,0.295580,0.329750,0.023054,0.009470,0.019112,0.014657,0.015309,0.016433,0.019520,0.005748,0.017833,0.016282,0.027361,0.020807,0.011893,no-laugh
0.090625,0.033527,3.045572,0.165539,0.178653,0.680941,0.011571,0.138069,-25.511058,1.662451,-0.487517,0.185124,0.027629,0.056700,-0.037676,-0.133882,-0.258347,-0.118024,-0.285181,-0.129224,-0.189195,0.022971,0.005245,0.041045,0.018962,0.016783,0.010778,0.017608,0.005826,0.005566,0.012456,0.015953,0.008523,0.021492,0.059156,0.029651,0.353506,0.059044,0.028207,0.475766,0.007599,0.099548,2.342812,0.766105,0.809183,0.442847,0.365243,0.333309,0.265808,0.256923,0.263317,0.260989,0.301904,0.282235,0.282381,0.031158,0.007064,0.038594,0.024221,0.020706,0.012470,0.019114,0.008178,0.006833,0.017160,0.018288,0.012532,0.012419,no-laugh
0.092708,0.011928,2.892142,0.163112,0.170025,0.693226,0.015811,0.138338,-29.041994,2.164496,0.002910,-0.331569,-0.456345,0.103877,-0.106239,0.022751,0.008938,-0.025630,-0.040180,-0.074177,-0.040638,0.014749,0.010261,0.018525,0.011544,0.016382,0.012652,0.022669,0.003801,0.012605,0.019695,0.018856,0.012362,0.018993,0.081536,0.017743,0.462952,0.073382,0.028955,0.682318,0.013672,0.141426,3.769411,1.288158,0.798562,0.494963,0.463708,0.371341,0.366487,0.261048,0.256464,0.269370,0.254327,0.249471,0.222371,0.017632,0.017874,0.020163,0.014528,0.020662,0.017009,0.026059,0.006869,0.018836,0.022308,0.019187,0.020060,0.011795,no-laugh
0.108408,0.005487,2.966927,0.180511,0.182315,0.910995,0.007945,0.182156,-27.637786,1.717843,-0.059880,0.222475,0.052481,0.061342,-0.185449,-0.161427,-0.126018,0.086752,-0.025554,0.101478,0.036703,0.011225,0.004577,0.021662,0.018072,0.030721,0.020175,0.024947,0.004860,0.009706,0.011791,0.019359,0.006127,0.017080,0.060902,0.006230,0.349574,0.069412,0.039221,0.632193,0.005333,0.125155,2.670098,0.807612,0.778421,0.390257,0.422401,0.338060,0.332640,0.258367,0.259673,0.186740,0.202096,0.197221,0.186170,0.010942,0.004894,0.023025,0.020929,0.034857,0.025107,0.019208,0.006771,0.008921,0.009991,0.016517,0.005295,0.011647,no-laugh
0.078996,0.010116,2.926037,0.150069,0.179636,0.521064,0.012330,0.108656,-29.046592,2.099781,-0.356696,-0.217715,-0.197327,0.142040,0.037191,-0.000759,0.006283,0.005910,-0.089566,0.024989,-0.084474,0.015742,0.008255,0.030595,0.013381,0.020195,0.011313,0.024814,0.004304,0.008236,0.022356,0.024572,0.008763,0.020947,0.062326,0.014227,0.416385,0.067081,0.036958,0.538468,0.008204,0.110425,3.245675,0.857163,0.759818,0.465325,0.478382,0.326817,0.302571,0.254819,0.283023,0.247281,0.259409,0.273949,0.304720,0.018629,0.011454,0.026489,0.018561,0.020024,0.013982,0.023328,0.006513,0.010690,0.022967,0.023023,0.015799,0.010812,no-laugh
0.089972,0.005724,2.965102,0.176075,0.205511,0.651068,0.009455,0.143094,-28.265969,2.381589,0.113877,0.303352,-0.213372,0.152858,0.048425,0.022356,-0.034782,0.082878,0.016766,0.103018,0.041113,0.019197,0.003927,0.044982,0.010836,0.016577,0.017472,0.026153,0.002864,0.008629,0.014585,0.050653,0.004119,0.024807,0.085530,0.007033,0.335385,0.094967,0.046525,0.704491,0.006653,0.168074,2.459769,0.925981,0.767066,0.359315,0.436182,0.305129,0.348881,0.292851,0.270311,0.269926,0.214585,0.191698,0.188092,0.018573,0.004741,0.034820,0.011038,0.015826,0.021921,0.027540,0.004813,0.008935,0.014026,0.043034,0.004461,0.012800,no-laugh
0.031968,0.021921,2.904867,0.116882,0.177244,0.232495,0.015595,0.035262,-26.363573,2.189029,-0.035471,0.344673,0.355602,0.318154,0.039193,0.130374,0.138610,0.150808,0.070080,0.165891,-0.092394,0.008257,0.002431,0.190796,0.003970,0.008328,0.001498,0.120825,0.001274,0.002167,0.004438,0.023397,0.001235,0.065197,0.013092,0.019801,0.215128,0.039335,0.032446,0.166874,0.014740,0.013924,1.552946,0.363673,0.233694,0.227265,0.187472,0.192631,0.135402,0.174687,0.158011,0.135750,0.127910,0.143628,0.125116,0.007127,0.002233,0.094481,0.003368,0.006186,0.001228,0.066547,0.001080,0.001591,0.003930,0.016971,0.000921,0.019426,no-laugh
0.112674,0.010614,3.107071,0.199556,0.202123,1.003247,0.006811,0.192037,-26.613444,1.124173,-0.721371,-0.151704,-0.052217,0.173373,-0.078687,-0.096478,0.207699,-0.139730,-0.194806,-0.076576,-0.274786,0.017240,0.007117,0.018073,0.009750,0.008363,0.006647,0.018053,0.005676,0.007229,0.012509,0.028699,0.015698,0.017703,0.064337,0.010136,0.270990,0.062243,0.030077,0.556958,0.003924,0.126890,1.910037,0.637217,0.527676,0.411948,0.358173,0.348765,0.288859,0.321647,0.256852,0.279395,0.276681,0.252157,0.276906,0.017971,0.008937,0.016972,0.011307,0.009249,0.008111,0.015713,0.008646,0.010203,0.015711,0.026380,0.020096,0.009431,no-laugh
0.087999,0.028259,3.040576,0.166811,0.180531,0.583605,0.016124,0.142700,-25.144835,2.076622,-0.175689,0.030139,0.035551,0.009634,-0.114371,-0.147876,-0.245362,-0.106521,-0.419849,-0.142381,-0.283831,0.031966,0.006862,0.039014,0.029888,0.019070,0.010333,0.011834,0.003874,0.006414,0.014006,0.023141,0.005540,0.027439,0.095112,0.019564,0.377779,0.092937,0.036918,0.618665,0.012344,0.162213,2.222884,0.792999,0.930183,0.548791,0.392393,0.402900,0.289160,0.341604,0.324961,0.264581,0.320469,0.327358,0.347728,0.042192,0.011840,0.041711,0.040681,0.028371,0.016342,0.013805,0.005779,0.010630,0.019670,0.033602,0.009059,0.015789,no-laugh
0.059762,0.015487,3.025271,0.132015,0.167005,0.443346,0.013405,0.079175,-28.679456,2.374417,-0.084574,-0.012020,-0.369107,0.251611,-0.080610,0.064595,-0.040363,0.017475,-0.001734,0.065080,0.060472,0.015882,0.005774,0.030863,0.014482,0.025091,0.015764,0.026555,0.005426,0.009238,0.023831,0.025512,0.007409,0.022106,0.033747,0.016110,0.272734,0.037339,0.028880,0.318398,0.008730,0.056850,1.954135,0.632775,0.638881,0.323919,0.365375,0.314390,0.245923,0.225764,0.212791,0.203094,0.187249,0.186216,0.184545,0.017304,0.007814,0.025398,0.015963,0.023154,0.021583,0.026134,0.009917,0.012710,0.023791,0.021267,0.010823,0.010104,no-laugh
0.081460,0.006879,2.918459,0.162540,0.192357,0.677745,0.009778,0.123150,-29.479524,1.861570,-0.301539,-0.054338,-0.186094,0.133716,-0.022264,-0.047060,-0.102279,0.051878,-0.081681,0.004228,-0.060610,0.012227,0.006788,0.028068,0.018453,0.022177,0.012899,0.027511,0.006342,0.012504,0.014851,0.015424,0.006068,0.018249,0.047406,0.011312,0.394324,0.063644,0.043332,0.538386,0.006323,0.100177,2.890861,1.012421,0.771831,0.427362,0.440384,0.355357,0.262051,0.284663,0.277061,0.237295,0.238368,0.219394,0.208290,0.012064,0.007492,0.024436,0.023004,0.023499,0.014742,0.024113,0.010783,0.013956,0.014999,0.013723,0.006754,0.009364,no-laugh
0.083230,0.006149,2.918054,0.139014,0.151108,0.649261,0.011908,0.125538,-27.819159,1.726139,-0.547717,-0.480506,-0.398324,0.062710,-0.147789,0.022846,-0.021977,0.029990,-0.063559,0.090708,-0.068741,0.012538,0.009067,0.015686,0.009987,0.013773,0.013808,0.015741,0.003976,0.015545,0.019847,0.019169,0.010553,0.016846,0.060157,0.009476,0.375484,0.048932,0.026415,0.540657,0.007489,0.105972,2.707538,0.817263,0.865280,0.524607,0.473367,0.377952,0.308858,0.287192,0.250298,0.266894,0.235326,0.203799,0.251296,0.012176,0.013709,0.016014,0.012879,0.016230,0.016645,0.017222,0.006098,0.024228,0.021190,0.021943,0.014565,0.008824,no-laugh
0.115003,0.035758,2.937049,0.192694,0.184250,0.806123,0.013775,0.187506,-25.255122,1.705876,-0.165955,0.137476,0.084006,0.009997,-0.183965,-0.171652,-0.289702,-0.187881,-0.341226,-0.029622,-0.159968,0.021620,0.004644,0.033081,0.022693,0.021956,0.015818,0.018039,0.003676,0.006167,0.010432,0.017956,0.005332,0.022820,0.111195,0.034061,0.536269,0.103988,0.035981,0.790787,0.010783,0.192643,2.516662,0.922327,0.966109,0.627877,0.457651,0.397394,0.319059,0.267641,0.331194,0.335279,0.347259,0.369595,0.381407,0.030873,0.008130,0.036624,0.033104,0.029091,0.023351,0.024773,0.005725,0.008777,0.016447,0.022433,0.009000,0.014988,no-laugh
0.067051,0.015124,3.141540,0.118503,0.135633,0.661623,0.008517,0.110069,-24.402414,1.636457,-0.056142,-0.081013,-0.320928,-0.066783,-0.316186,0.038917,-0.101772,0.106130,0.025380,0.086724,0.050083,0.016665,0.005870,0.025197,0.012970,0.014214,0.017833,0.032638,0.005519,0.016714,0.012287,0.017840,0.010982,0.018031,0.026799,0.013173,0.139375,0.023290,0.030387,0.347955,0.004821,0.054695,0.894168,0.847567,0.441709,0.307919,0.335075,0.264757,0.283292,0.290280,0.298940,0.268403,0.235982,0.205759,0.226230,0.015529,0.007116,0.023197,0.011143,0.011430,0.017966,0.028718,0.009249,0.017089,0.011618,0.018863,0.012596,0.008915,no-laugh
0.118158,0.009131,2.957062,0.205664,0.217962,0.872280,0.009073,0.194900,-30.026562,1.679713,-0.321381,-0.055528,-0.133280,0.056337,-0.002509,0.067914,-0.003147,0.077932,-0.143276,-0.001891,-0.116741,0.016709,0.006696,0.029109,0.013101,0.017748,0.009765,0.025609,0.004847,0.005996,0.016354,0.021281,0.010837,0.018437,0.069314,0.013642,0.396840,0.079154,0.046439,0.581188,0.006783,0.149618,3.449035,0.764467,0.763826,0.513481,0.463291,0.323239,0.307731,0.299077,0.283913,0.291944,0.282650,0.229007,0.259121,0.019864,0.007887,0.023506,0.016165,0.016504,0.010364,0.026017,0.006286,0.007141,0.017726,0.017922,0.016106,0.010745,no-laugh
0.104678,0.008288,2.954058,0.198002,0.216966,0.697298,0.009821,0.166569,-28.288005,2.464023,0.285932,0.295864,-0.095402,0.137548,-0.057594,-0.108614,-0.105051,0.131144,0.017828,0.162203,0.039955,0.017147,0.002371,0.042746,0.012838,0.023703,0.021007,0.026613,0.003468,0.016883,0.012673,0.034522,0.004357,0.023501,0.102249,0.009668,0.313391,0.101291,0.044541,0.726405,0.007178,0.186713,2.834124,0.802782,0.674582,0.394885,0.373607,0.350732,0.306298,0.259585,0.269877,0.242132,0.211956,0.194494,0.190657,0.017495,0.002651,0.035934,0.017031,0.021503,0.023957,0.024118,0.006029,0.018068,0.012103,0.027905,0.005436,0.011730,no-laugh
